Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Distance traveled (km),Distance_geopy
117,,2017-07-10 02:32:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
118,,2017-07-10 02:33:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
119,,2017-07-10 02:33:00,38,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距天光顶 约616米,距长流坳 约738米",113.113884,25.238012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,380.32386996630805
120,,2017-07-10 02:34:00,59,27,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距握手快修 约479米,距梅花北服务区-乐驿 约495米",113.12056,25.236359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,696.1848148348338
121,,2017-07-10 02:35:00,56,28,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距下竹子塘 约690米,距高岭背 约741米",113.126366,25.231853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,769.4752059148932
122,,2017-07-10 02:36:00,65,28,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距竹子塘 约67米,距下竹子塘 约399米",113.129486,25.22518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,805.6455182662011
123,,2017-07-10 02:37:00,67,28,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距竹子塘 约884米",113.13165,25.21741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,890.9876984272736
124,,2017-07-10 02:42:00,60,34,"ACC开,3D定位,天线正常",广东省韶关市乐昌市,113.18345,25.196768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,5694.487995185751
125,,2017-07-10 02:43:00,0,34,"ACC开,3D定位,天线正常",广东省韶关市乐昌市,113.18592,25.195896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,266.76543999622413
126,,2017-07-10 02:44:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距鲫鱼塘 约136米,距冷水坑 约747米",113.194,25.193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,845.2716186003523
127,,2017-07-10 02:45:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距鲫鱼塘 约136米,距冷水坑 约747米",113.194,25.193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
128,,2017-07-10 02:45:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距鲫鱼塘 约136米,距冷水坑 约747米",113.194,25.193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
129,,2017-07-10 02:46:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距鲫鱼塘 约136米,距冷水坑 约747米",113.194,25.193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
130,,2017-07-10 02:47:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距鲫鱼塘 约136米,距冷水坑 约747米",113.194,25.193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
131,,2017-07-10 02:48:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距鲫鱼塘 约136米,距冷水坑 约747米",113.194,25.193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
132,,2017-07-10 02:49:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距鲫鱼塘 约136米,距冷水坑 约747米",113.194,25.193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
133,,2017-07-10 02:49:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距鲫鱼塘 约136米,距冷水坑 约747米",113.194,25.193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
134,,2017-07-10 02:50:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距坳头 约397米,距坳坑尾 约470米",113.25503,25.169325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,6717.975401005784
135,,2017-07-10 02:51:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距坳头 约397米,距坳坑尾 约470米",113.25503,25.169325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
136,,2017-07-10 02:52:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距坳头 约397米,距坳坑尾 约470米",113.25503,25.169325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
137,,2017-07-10 02:53:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距坳头 约397米,距坳坑尾 约470米",113.25503,25.169325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
138,,2017-07-10 02:53:00,68,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距肖家岭 约202米,距飞坳 约763米",113.282234,25.13792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4437.546700034034
139,,2017-07-10 02:54:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距肖家岭 约202米,距飞坳 约763米",113.282234,25.13792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
140,,2017-07-10 02:55:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距肖家岭 约202米,距飞坳 约763米",113.282234,25.13792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
141,,2017-07-10 02:56:00,0,34,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距肖家岭 约202米,距飞坳 约763米",113.282234,25.13792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.0
142,,2017-07-10 02:57:00,86,35,"ACC开,3D定位,天线正常",广东省韶关市乐昌市,113.31191,25.112518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4111.448179518684
143,,2017-07-10 02:57:00,73,35,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距观音山 约803米",113.31399,25.10322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1054.8905514687726
144,,2017-07-10 02:58:00,85,35,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距黄马坑 约517米",113.31825,25.09457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1053.1577262147518
145,,2017-07-10 02:59:00,55,36,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距大婆山 约404米,距黄马坑 约440米",113.32234,25.086782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,958.9439436200308
146,,2017-07-10 03:00:00,67,36,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距大婆山 约639米,距鲮鱼坑 约711米",113.32321,25.07974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,787.9223795104239
147,,2017-07-10 03:01:00,81,36,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距高山顶 约269米,距石岭冲 约290米",113.323006,25.07048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1029.8714410224834
148,,2017-07-10 03:01:00,81,37,"ACC开,3D定位,天线正常",广东省韶关市乐昌市,113.32583,25.060856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1107.2985056422333
149,,2017-07-10 03:02:00,89,37,"ACC开,3D定位,天线正常",广东省韶关市乐昌市,113.33113,25.052565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1065.3412715578977
150,,2017-07-10 03:03:00,73,37,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距桶王冲 约664米,距鸡沙岭 约785米",113.33844,25.045822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1050.9256683380318
151,,2017-07-10 03:04:00,95,38,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距桶王冲 约632米,距鸡沙岭 约644米",113.34811,25.040653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1131.0901527271744
152,,2017-07-10 03:05:00,74,38,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距白芒冲 约436米,距韶关市公安局交通警察支队高速公安三大队三中队 约614米",113.35939,25.03784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1178.6626361261924
153,,2017-07-10 03:05:00,86,38,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距白芒冲 约570米,距湘满楼 约749米",113.36886,25.035364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,993.0038561671413
154,,2017-07-10 03:06:00,79,39,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距大窝 约389米,距天鹅塘 约432米",113.37717,25.029453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1064.411924935806
155,,2017-07-10 03:07:00,71,39,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距天鹅塘 约774米",113.3824,25.02111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1066.9161182960618
156,,2017-07-10 03:08:00,81,39,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距水坑 约723米,距鲤鱼坑 约739米",113.385315,25.011470000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1111.4354221573726
157,,2017-07-10 03:09:00,76,40,"ACC开,3D定位,天线正常",广东省韶关市乳源瑶族自治县,113.39054,25.003925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,990.5028076594783
158,,2017-07-10 03:09:00,64,40,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距南坑冲 约888米",113.39685,24.996925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1005.0982084794588
159,,2017-07-10 03:10:00,0,40,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距南坑冲 约601米,距乳源桂头泉景山庄 约859米",113.3981,24.9946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,287.5880078519771
160,,2017-07-10 03:11:00,69,40,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距八里排 约735米,距南坑冲 约799米",113.39988999999998,24.982752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1329.734287474191
161,,2017-07-10 03:12:00,76,41,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距八里排 约235米",113.3995,24.974194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,952.4191056795913
162,,2017-07-10 03:13:00,77,41,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距牛栏底 约563米,距龙潭 约872米",113.40176,24.96461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,1089.771362358544
163,,2017-07-10 03:13:00,86,42,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距牛栏底 约692米,距五爪岭 约857米",113.40378,24.954935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1094.9155434417628
164,,2017-07-10 03:14:00,88,42,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县X326,距蛇岭 约535米,距五爪岭 约861米",113.40289,24.944885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1121.1070608329082
165,,2017-07-10 03:15:00,66,42,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距石冲岭 约407米,距蛇岭 约420米",113.40376,24.9363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,958.6315036897963
166,,2017-07-10 03:16:00,85,43,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距田冲 约677米,距上坳 约803米",113.40758999999998,24.927952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1005.3864829907753
167,,2017-07-10 03:17:00,94,43,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县零四九村道,距石盘脚 约83米,距东村角 约459米",113.41261000000002,24.91765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1252.3974769760773
168,,2017-07-10 03:17:00,68,43,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县零四九村道,距黄沙岭 约95米,距新人村 约419米",113.41479,24.90796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1099.6807297682556
169,,2017-07-10 03:18:00,77,44,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县S250,距新街 约156米,距香港新界扶轮社新街小学 约265米",113.41568,24.899626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,931.0369038953434
170,,2017-07-10 03:19:00,72,44,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县S250,距久举园 约138米,距钟教农庄 约188米",113.41427,24.890425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,1032.9430781349204
171,,2017-07-10 03:20:00,76,44,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距黄枝子 约323米,距中联村 约383米",113.40894,24.882498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,1032.470612370251
172,,2017-07-10 03:21:00,74,45,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距乳源县游溪派出所 约479米,距旺角农庄 约483米",113.40563,24.874575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,942.1509133714238
173,,2017-07-10 03:21:00,88,45,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县S250,距井坑水库 约349米,距广东广乐高速公路有限公司韶关管理中心 约475米",113.40421,24.864737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1103.2772044847875
174,,2017-07-10 03:22:00,91,45,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县X359,距新人村 约268米,距峰塘 约447米",113.40281,24.854094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1191.8487325776066
175,,2017-07-10 03:23:00,67,46,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距下南 约142米,距上南 约230米",113.40389,24.844988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1018.3894541973524
176,,2017-07-10 03:24:00,81,46,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距大池塘 约538米,距新大村 约559米",113.4068,24.836208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1019.4961129962841
177,,2017-07-10 03:25:00,62,46,"ACC开,3D定位,天线正常","广东省韶关市乳源瑶族自治县,距下桥坪 约218米,距狮头岭 约408米",113.40777,24.826984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1030.3239415837832
